ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
000852.SH,20130923,4455.807,4372.882,4455.807,4372.882,4366.14,89.667,2.0537,62235430.55,67978944.782
000852.SH,20130918,4366.14,4320.388,4366.14,4315.179,4325.056,41.084,0.9499,49950361.18,53144252.162
000852.SH,20130917,4325.056,4384.623,4384.623,4324.216,4384.987,-59.931,-1.3667,61955350.7,63238988.58
000852.SH,20130916,4384.987,4354.72,4403.515,4354.72,4352.949,32.038,0.736,59468963.75,63874773.419
000852.SH,20130913,4352.949,4314.722,4360.371,4300.154,4319.112,33.837,0.7834,61962406.76,62342304.932
000852.SH,20130912,4319.112,4302.423,4340.641,4297.483,4318.716,0.396,0.0092,67222910.04,64169782.608
000852.SH,20130911,4318.716,4382.219,4382.219,4296.339,4387.756,-69.04,-1.5735,88709502.2,85964884.18
000852.SH,20130910,4387.756,4372.782,4387.756,4352.595,4369.943,17.813,0.4076,82248067.22,83755321.834
000852.SH,20130909,4369.943,4355.505,4373.885,4340.567,4352.459,17.484,0.4017,76220440.65,79151998.902
000852.SH,20130906,4352.459,4317.88,4357.438,4309.43,4324.725,27.734,0.6413,66097718.48,69198744.51
000852.SH,20130905,4324.725,4292.642,4333.817,4282.721,4298.858,25.867,0.6017,66810123.19,70159295.592
000852.SH,20130904,4298.858,4290.867,4311.208,4273.968,4290.872,7.986,0.1861,68242048.37,69110021.959
000852.SH,20130903,4290.872,4221.022,4290.872,4216.861,4218.395,72.477,1.7181,66334085.76,64939799.817
000852.SH,20130902,4218.395,4173.482,4218.395,4147.441,4181.742,36.653,0.8765,63153128.29,59871649.937
000852.SH,20130830,4181.742,4256.81,4269.995,4164.493,4260.793,-79.051,-1.8553,84967551.91,81962277.812
000852.SH,20130829,4260.793,4255.02,4272.252,4229.095,4257.972,2.821,0.0663,67835144.22,66154305.241
000852.SH,20130828,4257.972,4280.208,4300.449,4248.536,4306.38,-48.408,-1.1241,76765767.73,80759675.974
000852.SH,20130827,4306.38,4266.081,4306.38,4247.763,4267.371,39.009,0.9141,66373766.74,69630829.06
000852.SH,20130826,4267.371,4186.71,4267.371,4186.71,4184.816,82.555,1.9727,61955373.97,65984032.901
000852.SH,20130823,4184.816,4189.572,4210.371,4101.786,4181.358,3.458,0.0827,63949315.34,70413876.017
000852.SH,20130822,4181.358,4157.79,4200.043,4156.483,4164.533,16.825,0.404,55396824.47,58856090.756
000852.SH,20130821,4164.533,4136.148,4164.533,4117.844,4141.531,23.002,0.5554,51411000.22,53766900.187
000852.SH,20130820,4141.531,4126.685,4163.456,4110.801,4129.44,12.091,0.2928,53891482.61,57492736.7
000852.SH,20130819,4129.44,4010.643,4129.44,4007.296,4032.384,97.056,2.4069,47782429.93,50519006.536
000852.SH,20130816,4032.384,4104.5,4165.909,4029.65,4131.229,-98.845,-2.3926,63185335.05,64217302.774
000852.SH,20130815,4131.229,4168.578,4182.051,4129.321,4175.447,-44.218,-1.059,59409961.59,61698428.087
000852.SH,20130814,4175.447,4181.005,4202.145,4147.251,4178.394,-2.947,-0.0705,63558307.13,64297855.064
000852.SH,20130813,4178.394,4145.743,4178.394,4130.031,4146.487,31.907,0.7695,60722531.7,59907697.32
000852.SH,20130812,4146.487,4118.48,4146.487,4105.045,4113.434,33.053,0.8035,65786976.51,65472444.761
000852.SH,20130809,4113.434,4116.265,4142.618,4056.857,4113.071,0.363,0.0088,56797537.17,58948106.125
000852.SH,20130808,4113.071,4081.523,4137.067,4074.376,4094.321,18.75,0.458,53518606.37,54999776.254
000852.SH,20130807,4094.321,4140.768,4147.756,4086.932,4146.665,-52.344,-1.2623,65208908.17,67065259.934
